ORDER_HEAD_LINE_NO,MTL_NO,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_STATUS_CD,MTL_SECTION_CD,MTL_STATUS_CD,OPER_FLAG,FAC_OP_CD_N,MAT_PRG_TP,PRD_PRG_TP,ORDER_PRG_TP_CD,BEF_OS_STATUS_CD,MTL_BEF_PROCESS_CD_N,PLATE_EA,MTL_REAL_WEIGHT,MTL_BASE_WEIGHT,MTL_COMPLETE_FLAG,GCS_COMP_CODE,WORKS_CODE,MAT_SHP_TP,RSV_METHOD_TP,RSV_DT,ASSEMBLY,SZ_DIR_FLAG,SZ_PARENT_SLAB_FLAG,PL_PRD_MASTER_CLS,DEPT_LOC_SITE_CD,DEST_SITE_CD,PLT_TE_PIC_QT_REVISE_TP,OVERROLL_CHECK_DATE,OVERROLL_RELEASE_DATE,OVROLL_PASS_YN_FLAG,OP_INDI_ERR_CAU_CD,OVEROLL_CD,MTL_PREVIOUS_NO_SECTION1,MTL_PREVIOUS_NO11,MTL_PREVIOUS_NO12,MTL_PREVIOUS_NO13,MTL_PREVIOUS_NO14,MTL_PREVIOUS_NO15,MTL_PREVIOUS_NO_SECTION2,MTL_PREVIOUS_NO21,MTL_PREVIOUS_NO22,MTL_PREVIOUS_NO23,MTL_PREVIOUS_NO24,MTL_PREVIOUS_NO25,MTL_PREVIOUS_NO26,MTL_PREVIOUS_NO27,MTL_PREVIOUS_NO28,MTL_PREVIOUS_NO29,MTL_PREVIOUS_NO30,PARTITION_KEY,CUST_DELIV_DT,PLT_PDT_ONL_ISP_RSH_IND_TP
01S5488696010,VBQ9030511,B,PGZ31007,C400620522,2022/03/14 15:15:11.000000,B,PGZ31007,C400620522,2022/03/14 15:15:11.000000,,,,,,,,,,WBE,W,2,W,1W1,E,,,,,,2011,2011,,01,P,W,,,EFSG0000000001D,,,,,,,,,,,,V,VBQ903051,,,,,,,,,,,,,,,,W,,
01S5487000010,VBQ9010361,B,PGZ31007,C400620522,2022/03/14 14:48:48.000000,B,PGZ31007,C400620522,2022/03/14 14:48:48.000000,,,,,,,,,,WBE,W,2,W,3W1,E,,,,,,2011,2011,,01,P,W,CY,2022/03/13 23:53:33,EFSG00000000Q4Y,,,,,,,,,,,,V,VBQ901036,,,,,,,,,,,,,,,,W,,
01S5458789060,VDV672001,B,HNMDD042,C400620522,2022/03/14 14:51:14.000000,B,PGZ71004,CallBilletOSProgram,2022/03/14 14:51:43.076000,,,,,,,,,,VBH,V,2,K,0N1,H,,,VBH,,,2020,2020,,01,P,V,AY,2022/03/14 14:51:13,EFVB000000000HN,,,,,,,,,,,,D,SF54514 341,,,,,,,,,,,,,,,,W,,
01S5458789060,VDV672002,B,HNMDD042,C400620522,2022/03/14 14:51:15.000000,B,PGZ71004,CallBilletOSProgram,2022/03/14 14:51:43.551000,,,,,,,,,,VBH,V,2,K,0N1,H,,,VBH,,,2030,2030,,01,P,V,AY,2022/03/14 14:51:13,EFVB000000000HN,,,,,,,,,,,,D,SF54514 341,,,,,,,,,,,,,,,,W,,
01S5392085050,VDV677035,B,HNMDD042,C400620522,2022/03/14 14:51:15.000000,B,PGZ71004,CallBilletOSProgram,2022/03/14 14:51:44.208000,,,,,,,,,,VCD,V,2,W,2S1,D,,,VCD,,,2040,2040,,01,P,V,AY,2022/03/14 14:51:13,EFVB000000000HN,,,,,,,,,,,,D,SF54515 311,,,,,,,,,,,,,,,,W,,
01S5392085050,VDV677036,B,HNMDD042,C400620522,2022/03/14 14:51:15.000000,B,PGZ71004,CallBilletOSProgram,2022/03/14 14:51:44.800000,,,,,,,,,,VCD,V,2,W,2S1,D,,,VCD,,,2030,2030,,01,P,V,AY,2022/03/14 14:51:13,EFVB000000000HN,,,,,,,,,,,,D,SF54515 311,,,,,,,,,,,,,,,,W,,
01S5487000010,VBQ9010401,B,PGZ31007,C400620522,2022/03/14 14:52:07.000000,B,PGZ31007,C400620522,2022/03/14 14:52:07.000000,,,,,,,,,,WBE,W,2,W,3W1,E,,,,,,2011,2011,,01,P,W,CY,2022/03/13 23:53:33,EFSG00000000Q4Y,,,,,,,,,,,,V,VBQ901040,,,,,,,,,,,,,,,,W,,
01S5489427010,VBQ8860211,B,PGZ31007,C400620522,2022/03/14 14:54:40.000000,B,PGZ31007,C400620522,2022/03/14 14:54:40.000000,,,,,,,,,,WBE,W,2,W,4W1,E,,,,,,2011,2011,,01,P,W,,,EFSG00000000Q3H,,,,,,,,,,,,V,VBQ886021,,,,,,,,,,,,,,,,W,,
01S5489427010,VBQ8860251,B,PGZ31007,C400620522,2022/03/14 14:58:39.000000,B,PGZ31007,C400620522,2022/03/14 14:58:39.000000,,,,,,,,,,WBE,W,2,W,4W1,E,,,,,,2011,2011,,01,P,W,,,EFSG00000000Q3H,,,,,,,,,,,,V,VBQ886025,,,,,,,,,,,,,,,,W,,
01S5489427010,VBQ8860271,B,PGZ31007,C400620522,2022/03/14 15:00:38.000000,B,PGZ31007,C400620522,2022/03/14 15:00:38.000000,,,,,,,,,,WBE,W,2,W,4W1,E,,,,,,2011,2011,,01,P,W,,,EFSG00000000Q3H,,,,,,,,,,,,V,VBQ886027,,,,,,,,,,,,,,,,W,,
01S5488696010,VBQ9030441,B,PGZ31007,C400620522,2022/03/14 15:00:38.000000,B,PGZ31007,C400620522,2022/03/14 15:00:38.000000,,,,,,,,,,WBE,W,2,W,1W1,E,,,,,,2011,2011,,01,P,W,,,EFSG0000000001D,,,,,,,,,,,,V,VBQ903044,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230241,B,HNMDP005,C400620522,2022/03/14 14:32:30.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:39.974000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1994,1994,,01,P,F,C,2022/03/14 14:34:39,,,,,,,,2022/03/13 03:19:57,,,,,W,VDT4230241,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290271,B,HNMDP005,C400620522,2022/03/14 14:32:30.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:37.604000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2020,2020,,01,P,F,C,2022/03/14 14:34:36,,,,,,,,2022/03/13 17:33:02,,,,,W,VDV3290271,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230031,B,HNMDP005,C400620522,2022/03/14 14:32:30.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:40.722000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1920,1920,,01,P,F,C,2022/03/14 14:34:40,,,,,,,,2022/03/12 16:42:09,,,,,W,VDT4230031,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290411,B,HNMDP005,C400620522,2022/03/14 14:32:31.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:41.492000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1966,1966,,01,P,F,C,2022/03/14 14:34:40,,,,,,,,2022/03/13 17:33:19,,,,,W,VDV3290411,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260221,B,HNMDP005,C400620522,2022/03/14 14:32:31.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:42.255000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1991,1991,,01,P,F,C,2022/03/14 14:34:41,,,,,,,,2022/03/13 17:32:41,,,,,W,VDV3260221,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230221,B,HNMDP005,C400620522,2022/03/14 14:32:31.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:43.023000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1987,1987,,01,P,F,C,2022/03/14 14:34:42,,,,,,,,2022/03/13 03:19:55,,,,,W,VDT4230221,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290221,B,HNMDP005,C400620522,2022/03/14 14:32:30.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:38.381000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2005,2005,,01,P,F,C,2022/03/14 14:34:37,,,,,,,,2022/03/13 17:32:59,,,,,W,VDV3290221,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230181,B,HNMDP005,C400620522,2022/03/14 14:32:30.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:39.167000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1998,1998,,01,P,F,C,2022/03/14 14:34:38,,,,,,,,2022/03/12 16:42:16,,,,,W,VDT4230181,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290321,B,HNMDP005,C400620522,2022/03/14 14:32:31.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:43.764000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2010,2010,,01,P,F,C,2022/03/14 14:34:43,,,,,,,,2022/03/13 17:33:08,,,,,W,VDV3290321,,,,,,,,,,,,,,,,W,,
01S5488696010,VBQ9030281,B,PGZ31007,C400620522,2022/03/14 14:32:34.000000,B,PGZ31007,C400620522,2022/03/14 14:32:34.000000,,,,,,,,,,WBE,W,2,W,1W1,E,,,,,,2011,2011,,01,P,W,,,EFSG0000000001D,,,,,,,,,,,,V,VBQ903028,,,,,,,,,,,,,,,,W,,
01S5487000010,VBQ9010161,B,PGZ31007,C400620522,2022/03/14 14:22:06.000000,B,PGD31005,C400628508,2022/03/14 15:05:42.432000,,,,,,,,,,WYY,W,2,W,3Y1,Y,,,WBE,W3W1 ,,1978,1978,,01,P,W,CY,2022/03/13 23:53:33,EFWA00000000QM8,,,,,,,,,,,,V,VBQ901016,,,,,,,,,,,,,,,,W,,
01S5488696010,VBQ9030251,B,PGZ31007,C400620522,2022/03/14 14:27:16.000000,B,PGB31005,C400628508,2022/03/14 15:01:51.423000,,,,,,,,,,WYY,W,2,W,1Y1,Y,,,WBE,W1W1 ,,1993,1993,,01,P,W,,,EFWA00000000QEX,,,,,,,,,,,,V,VBQ903025,,,,,,,,,,,,,,,,W,,
01S5489427010,VBQ8870501,B,PGZ31007,C400620522,2022/03/14 14:31:48.000000,B,PGF31005,C400628508,2022/03/14 15:17:32.703000,,,,,,,,,,WYY,W,2,W,4Y1,Y,,,WBE,W4W1 ,,2003,2003,,01,P,W,BY,2022/03/13 00:09:22,EFWA00000000QB2,,,,,,,,,,,,V,VBQ887050,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230101,B,HNMDP005,C400620522,2022/03/14 14:32:19.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:36.551000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1996,1996,,01,P,F,C,2022/03/14 14:33:35,,,,,,,,2022/03/12 16:42:19,,,,,W,VDT4230101,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230141,B,HNMDP005,C400620522,2022/03/14 14:32:19.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:37.535000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1983,1983,,01,P,F,C,2022/03/14 14:33:36,,,,,,,,2022/03/12 16:42:21,,,,,W,VDT4230141,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290081,B,HNMDP005,C400620522,2022/03/14 14:32:19.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:38.339000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2007,2007,,01,P,F,C,2022/03/14 14:33:37,,,,,,,,2022/03/13 17:33:12,,,,,W,VDV3290081,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290121,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:39.022000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2015,2015,,01,P,F,C,2022/03/14 14:33:38,,,,,,,,2022/03/13 17:33:14,,,,,W,VDV3290121,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230021,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:39.960000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1988,1988,,01,P,F,C,2022/03/14 14:33:39,,,,,,,,2022/03/12 16:42:09,,,,,W,VDT4230021,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290371,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:40.853000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2016,2016,,01,P,F,C,2022/03/14 14:33:39,,,,,,,,2022/03/13 17:33:17,,,,,W,VDV3290371,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290391,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:41.516000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2009,2009,,01,P,F,C,2022/03/14 14:33:40,,,,,,,,2022/03/13 17:33:18,,,,,W,VDV3290391,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290401,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:42.351000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2001,2001,,01,P,F,C,2022/03/14 14:33:41,,,,,,,,2022/03/13 17:33:19,,,,,W,VDV3290401,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260331,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:43.205000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1972,1972,,01,P,F,C,2022/03/14 14:33:42,,,,,,,,2022/03/13 17:32:48,,,,,W,VDV3260331,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290041,B,HNMDP005,C400620522,2022/03/14 14:32:20.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:44.079000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1997,1997,,01,P,F,C,2022/03/14 14:33:43,,,,,,,,2022/03/13 17:33:07,,,,,W,VDV3290041,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290281,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:44.747000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2001,2001,,01,P,F,C,2022/03/14 14:33:44,,,,,,,,2022/03/13 17:33:03,,,,,W,VDV3290281,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260241,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:45.559000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1987,1987,,01,P,F,C,2022/03/14 14:33:44,,,,,,,,2022/03/13 17:32:42,,,,,W,VDV3260241,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260341,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:46.312000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1983,1983,,01,P,F,C,2022/03/14 14:33:45,,,,,,,,2022/03/13 17:32:51,,,,,W,VDV3260341,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260281,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:47.215000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1980,1980,,01,P,F,C,2022/03/14 14:33:46,,,,,,,,2022/03/13 17:32:45,,,,,W,VDV3260281,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260251,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:47.944000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1972,1972,,01,P,F,C,2022/03/14 14:33:47,,,,,,,,2022/03/13 17:32:43,,,,,W,VDV3260251,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290331,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:48.922000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2006,2006,,01,P,F,C,2022/03/14 14:33:48,,,,,,,,2022/03/13 17:33:09,,,,,W,VDV3290331,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230011,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:49.719000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1982,1982,,01,P,F,C,2022/03/14 14:33:48,,,,,,,,2022/03/12 16:42:08,,,,,W,VDT4230011,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230131,B,HNMDP005,C400620522,2022/03/14 14:32:21.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:50.231000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1997,1997,,01,P,F,C,2022/03/14 14:33:49,,,,,,,,2022/03/12 16:42:20,,,,,W,VDT4230131,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4230111,B,HNMDP005,C400620522,2022/03/14 14:32:22.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:51.178000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2005,2005,,01,P,F,C,2022/03/14 14:33:50,,,,,,,,2022/03/12 16:42:18,,,,,W,VDT4230111,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260311,B,HNMDP005,C400620522,2022/03/14 14:32:22.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:51.933000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1982,1982,,01,P,F,C,2022/03/14 14:33:51,,,,,,,,2022/03/13 17:32:49,,,,,W,VDV3260311,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290181,B,HNMDP005,C400620522,2022/03/14 14:32:22.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:52.686000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1868,1868,,01,P,F,C,2022/03/14 14:33:52,,,,,,,,2022/03/13 17:32:57,,,,,W,VDV3290181,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290061,B,HNMDP005,C400620522,2022/03/14 14:32:22.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:53.720000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1989,1989,,01,P,F,C,2022/03/14 14:33:52,,,,,,,,2022/03/13 17:33:09,,,,,W,VDV3290061,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4200291,B,HNMDP005,C400620522,2022/03/14 14:32:22.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:54.476000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1982,1982,,01,P,F,C,2022/03/14 14:33:53,,,,,,,,2022/03/12 16:38:59,,,,,W,VDT4200291,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260351,B,HNMDP005,C400620522,2022/03/14 14:32:22.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:55.268000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2002,2002,,01,P,F,C,2022/03/14 14:33:54,,,,,,,,2022/03/13 17:32:52,,,,,W,VDV3260351,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290021,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:56.240000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2013,2013,,01,P,F,C,2022/03/14 14:33:55,,,,,,,,2022/03/13 17:33:05,,,,,W,VDV3290021,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290381,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:57.043000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2013,2013,,01,P,F,C,2022/03/14 14:33:56,,,,,,,,2022/03/13 17:33:17,,,,,W,VDV3290381,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290341,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:57.858000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2009,2009,,01,P,F,C,2022/03/14 14:33:57,,,,,,,,2022/03/13 17:33:15,,,,,W,VDV3290341,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290291,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:58.755000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1976,1976,,01,P,F,C,2022/03/14 14:33:58,,,,,,,,2022/03/13 17:33:04,,,,,W,VDV3290291,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290111,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:33:59.663000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1832,1832,,01,P,F,C,2022/03/14 14:33:58,,,,,,,,2022/03/13 17:33:13,,,,,W,VDV3290111,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290091,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:00.508000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2016,2016,,01,P,F,C,2022/03/14 14:33:59,,,,,,,,2022/03/13 17:33:11,,,,,W,VDV3290091,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290231,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:01.484000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1968,1968,,01,P,F,C,2022/03/14 14:34:00,,,,,,,,2022/03/13 17:33:00,,,,,W,VDV3290231,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260301,B,HNMDP005,C400620522,2022/03/14 14:32:23.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:02.210000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1985,1985,,01,P,F,C,2022/03/14 14:34:01,,,,,,,,2022/03/13 17:32:47,,,,,W,VDV3260301,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290361,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:02.968000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2013,2013,,01,P,F,C,2022/03/14 14:34:02,,,,,,,,2022/03/13 17:33:16,,,,,W,VDV3290361,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290311,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:03.756000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2018,2018,,01,P,F,C,2022/03/14 14:34:03,,,,,,,,2022/03/13 17:33:07,,,,,W,VDV3290311,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290031,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:04.630000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2020,2020,,01,P,F,C,2022/03/14 14:34:03,,,,,,,,2022/03/13 17:33:06,,,,,W,VDV3290031,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4200301,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:05.467000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1976,1976,,01,P,F,C,2022/03/14 14:34:04,,,,,,,,2022/03/12 16:39:00,,,,,W,VDT4200301,,,,,,,,,,,,,,,,W,,
01S5514503010,VDT4200321,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:06.174000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1984,1984,,01,P,F,C,2022/03/14 14:34:05,,,,,,,,2022/03/12 16:39:01,,,,,W,VDT4200321,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290131,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:06.939000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2000,2000,,01,P,F,C,2022/03/14 14:34:06,,,,,,,,2022/03/13 17:32:54,,,,,W,VDV3290131,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290211,B,HNMDP005,C400620522,2022/03/14 14:32:24.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:07.751000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2012,2012,,01,P,F,C,2022/03/14 14:34:07,,,,,,,,2022/03/13 17:32:58,,,,,W,VDV3290211,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290351,B,HNMDP005,C400620522,2022/03/14 14:32:25.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:08.501000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2008,2008,,01,P,F,C,2022/03/14 14:34:07,,,,,,,,2022/03/13 17:33:15,,,,,W,VDV3290351,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3260261,B,HNMDP005,C400620522,2022/03/14 14:32:25.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:09.265000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,1993,1993,,01,P,F,C,2022/03/14 14:34:08,,,,,,,,2022/03/13 17:32:44,,,,,W,VDV3260261,,,,,,,,,,,,,,,,W,,
01S5514500010,VDV3290011,B,HNMDP005,C400620522,2022/03/14 14:32:25.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:34:10.026000,,,,,,,,,,FBE,F,2,W,4Z1,,E,,FAB,W4Z1B,,2004,2004,,01,P,F,C,2022/03/14 14:34:09,,,,,,,,2022/03/13 17:32:53,,,,,W,VDV3290011,,,,,,,,,,,,,,,,W,,
